"UI92"	"UI93"	"UI96"	"N92"	"N93"	"WT96"	"WT91"	"WT94"	"N95"
"ENSG00000269967.1"	24	23	19	44	42	47	16	20	56
"ENSG00000184007.22"	2512	2147	2497	2186	2232	2169	1298	1526	1681
"ENSG00000121774.18"	1995	1560	1675	2025	1793	1680	1316	1356	1278
"ENSG00000121775.18"	155	129	154	117	100	110	61	108	40
"ENSG00000025800.14"	2592	2531	2401	3170	3497	3063	2064	2407	2035
"ENSG00000084652.16"	1452	1159	1313	925	1023	879	606	768	668
"ENSG00000224066.1"	70	93	56	38	74	48	50	36	38
"ENSG00000160051.12"	41	34	28	22	23	12	9	15	3
"ENSG00000160055.20"	333	325	272	205	249	185	156	202	136
"ENSG00000084623.11"	1073	1158	1213	1337	1651	1407	740	1087	1015
"ENSG00000220785.7"	47	45	59	26	21	26	20	18	36
"ENSG00000116478.12"	1177	1268	1352	1096	1408	1295	857	1187	1054
"ENSG00000175130.7"	1471	1047	1452	1300	1196	1309	902	1089	796
"ENSG00000162526.7"	115	59	106	13	24	15	4	7	9
"ENSG00000225828.1"	189	240	177	100	257	236	169	272	113
"ENSG00000160058.19"	1628	1987	1478	2454	2879	2328	1699	1944	1619
"ENSG00000160062.15"	18	13	28	11	13	13	6	10	13
"ENSG00000176261.15"	324	321	320	182	285	234	164	203	180
"ENSG00000162521.19"	1572	1582	1771	1219	1604	1656	828	1167	1072
"ENSG00000162522.11"	9074	7145	7460	8757	5828	5424	4093	4529	4926
"ENSG00000134684.11"	2208	1591	1811	2198	1731	1282	1103	1059	1630
"ENSG00000116497.18"	538	514	637	167	279	217	118	167	212
"ENSG00000160097.19"	8	4	21	3	9	8	4	8	6
"ENSG00000121900.19"	198	183	208	227	137	147	119	143	175
"ENSG00000116514.16"	1212	1045	941	2838	1981	1580	1549	1454	2078
"ENSG00000004455.17"	4184	4468	4661	3670	4230	3907	2428	2965	2787
"ENSG00000276645.1"	19	13	13	22	10	13	8	2	11
"ENSG00000142920.17"	132	108	127	58	77	71	48	64	68
"ENSG00000116525.14"	90	96	93	77	90	65	56	51	51
"ENSG00000160094.15"	404	352	523	306	289	324	237	170	223
"ENSG00000270115.1"	21	33	31	0	0	5	4	1	2
"ENSG00000134686.18"	1230	931	1103	1264	863	843	672	676	726
"ENSG00000222112.1"	15	16	16	16	11	12	4	4	5
"ENSG00000121903.14"	41	51	52	11	32	37	15	29	30
"ENSG00000121904.17"	42	66	34	30	37	35	34	23	8
"ENSG00000287703.1"	14	14	21	9	13	16	6	5	6
"ENSG00000163866.9"	429	435	451	220	284	153	140	174	150
"ENSG00000284773.1"	11	10	17	7	4	14	0	5	5
"ENSG00000163867.17"	136	113	140	71	82	67	29	54	65
"ENSG00000197056.11"	364	248	319	163	238	212	102	140	145
"ENSG00000116560.11"	5652	4385	4632	3805	4472	4557	3015	3384	2568
"ENSG00000146463.12"	675	417	572	225	378	331	175	227	242
"ENSG00000229994.1"	23	13	18	5	12	14	4	1	10
"ENSG00000142687.18"	2195	2190	2611	1719	2162	1794	1171	1429	1497
"ENSG00000020129.16"	490	426	462	273	342	277	205	246	162
"ENSG00000239636.1"	5	3	6	6	9	15	15	4	10
"ENSG00000116819.8"	18	17	16	12	18	11	10	18	6
"ENSG00000126067.12"	1498	1302	1209	1940	1718	1574	1234	1344	991
"ENSG00000142686.8"	41	29	37	29	16	8	16	16	17
"ENSG00000092853.14"	21	6	38	7	15	17	9	7	11
"ENSG00000134698.11"	426	410	453	329	572	386	126	264	325
"ENSG00000092847.13"	1639	1637	1702	1088	1523	1258	722	1108	818
"ENSG00000126070.20"	1096	731	1016	732	856	857	494	653	730
"ENSG00000116863.11"	264	211	195	238	239	246	162	164	143
"ENSG00000054116.12"	707	637	518	567	611	527	451	400	383
"ENSG00000116871.15"	606	538	390	614	539	439	374	386	288
"ENSG00000054118.15"	2107	2440	2419	1568	2562	2129	999	1704	1596
"ENSG00000214193.11"	1130	1080	734	1225	1258	1051	1163	1011	729
"ENSG00000142694.6"	119	72	91	55	49	47	27	25	20
"ENSG00000196182.11"	2257	1487	1479	2555	1447	1338	1376	1103	1466
"ENSG00000181817.6"	112	56	63	54	46	67	39	31	41
"ENSG00000116885.18"	12	9	10	8	9	13	4	7	8
"ENSG00000116898.12"	249	205	247	230	236	277	221	175	140
"ENSG00000119535.18"	36	12	49	36	13	34	16	17	29
"ENSG00000233621.2"	43	44	45	38	23	21	29	16	34
"ENSG00000163874.11"	310	186	211	415	253	234	227	204	428
"ENSG00000163875.16"	588	582	656	735	784	650	423	537	526
"ENSG00000163877.11"	287	304	299	237	451	352	186	273	286
"ENSG00000134697.13"	261	194	264	249	287	181	150	206	233
"ENSG00000116922.14"	241	213	231	138	163	196	116	143	110
"ENSG00000134690.11"	66	39	109	84	59	88	42	46	66
"ENSG00000183317.17"	606	519	465	222	273	233	207	172	168
"ENSG00000185090.14"	1495	1226	1267	1048	840	732	655	690	474
"ENSG00000196449.4"	218	183	123	377	220	226	237	182	133
"ENSG00000197982.14"	571	470	364	506	398	325	338	323	246
"ENSG00000188786.10"	400	479	534	347	486	419	197	391	358
"ENSG00000204084.13"	474	439	557	251	361	312	203	249	265
"ENSG00000183431.12"	316	286	316	175	313	233	156	234	198
"ENSG00000183386.10"	376	208	250	466	268	255	275	248	255
"ENSG00000183520.12"	290	249	227	203	271	241	145	214	178
"ENSG00000116954.8"	289	323	331	325	423	453	200	350	228
"ENSG00000228436.3"	84	74	53	44	37	50	43	42	23
"ENSG00000214114.9"	53	46	85	28	60	69	23	45	37
"ENSG00000174574.16"	2071	1613	1754	2789	2069	2124	1825	1739	1650
"ENSG00000168653.11"	533	432	520	544	471	495	412	355	359
"ENSG00000127603.29"	1752	1033	1460	1072	1725	1111	758	1121	996
"ENSG00000183682.8"	685	750	441	580	657	373	366	391	286
"ENSG00000237624.1"	7	17	4	18	19	10	6	9	12
"ENSG00000243970.3"	142	142	89	80	98	170	104	152	111
"ENSG00000090621.14"	2158	1963	1670	1963	1882	1621	1513	1713	1300
"ENSG00000201457.1"	158	93	119	114	120	88	147	82	44
"ENSG00000163909.8"	165	146	123	131	146	78	70	106	85
"ENSG00000084072.17"	429	389	472	221	303	343	217	259	175
"ENSG00000116985.12"	1835	1807	1342	1611	1517	994	949	1076	754
"ENSG00000198754.5"	111	109	108	116	135	67	72	83	70
"ENSG00000261798.1"	16	22	16	8	5	3	7	2	7
"ENSG00000284719.1"	254	202	138	82	143	105	66	103	78
"ENSG00000043514.17"	183	138	245	78	174	122	49	80	93
"ENSG00000116990.11"	79	53	62	16	27	36	18	16	13
"ENSG00000168389.18"	174	99	60	400	296	198	244	202	188
"ENSG00000228477.1"	7	12	7	23	22	21	27	12	18
"ENSG00000131236.17"	1245	1312	1338	1249	1605	1487	679	1151	1072
"ENSG00000131238.18"	504	567	605	371	594	535	266	486	364
"ENSG00000117000.9"	344	233	270	393	549	489	264	397	353
"ENSG00000207508.1"	13	18	13	11	25	10	11	7	8
"ENSG00000259943.1"	96	69	100	23	60	35	5	25	38
"ENSG00000084073.10"	483	423	590	346	476	454	219	292	369
"ENSG00000084070.12"	310	232	267	277	240	256	165	170	172
"ENSG00000187815.10"	23	9	14	9	9	9	4	3	2
"ENSG00000238287.1"	15	5	22	4	13	9	4	8	5
"ENSG00000164002.11"	113	156	116	56	72	76	69	68	35
"ENSG00000117010.17"	18	7	11	6	6	5	7	2	4
"ENSG00000117016.10"	18	9	8	5	6	7	7	11	5
"ENSG00000272145.1"	91	81	108	18	32	20	21	22	22
"ENSG00000066136.20"	1261	1233	1175	1015	1175	1111	799	899	596
"ENSG00000198974.3"	11	6	27	0	1	0	0	2	0
"ENSG00000117013.17"	8	1	10	7	5	5	7	5	5
"ENSG00000179862.7"	196	168	138	175	122	130	99	104	61
"ENSG00000171793.16"	679	816	755	292	536	484	254	391	266
"ENSG00000281207.1"	228	298	255	45	102	120	68	103	53
"ENSG00000171790.15"	36	21	27	6	7	19	6	14	4
"ENSG00000010803.16"	908	744	863	760	723	729	426	481	433
"ENSG00000204060.7"	5	7	2	11	8	4	8	7	1
"ENSG00000127124.16"	26	24	27	14	18	11	17	18	14
"ENSG00000044012.4"	602	655	422	529	472	331	347	328	253
"ENSG00000197273.4"	181	198	107	154	174	92	94	115	68
"ENSG00000198815.9"	1190	1093	1331	1434	2010	1674	933	1470	1337
"ENSG00000177181.15"	70	57	89	53	61	66	36	63	63
"ENSG00000127125.9"	715	661	589	615	623	619	420	403	328
"ENSG00000186409.18"	48	26	46	15	13	18	8	14	13
"ENSG00000171960.11"	96	61	120	87	66	74	84	69	35
"ENSG00000285728.2"	17	24	39	7	3	10	1	5	3
"ENSG00000065978.19"	4003	3049	3151	3714	3098	3544	2685	2427	2422
"ENSG00000164007.11"	390	270	538	365	241	355	262	247	273
"ENSG00000117385.16"	275	230	340	177	172	183	158	146	131
"ENSG00000164008.16"	168	207	204	161	258	181	136	179	159
"ENSG00000274386.5"	38	41	39	49	46	89	53	81	46
"ENSG00000177868.12"	122	86	95	102	95	74	65	72	71
"ENSG00000164010.15"	261	214	356	184	167	223	162	104	137
"ENSG00000228192.8"	10	19	26	4	9	13	12	4	11
"ENSG00000164011.18"	118	131	127	58	65	65	35	46	49
"ENSG00000117394.24"	19503	8056	8079	73046	25740	22629	26961	18680	31505
"ENSG00000284138.1"	142	86	82	745	630	194	302	245	651
"ENSG00000227533.6"	156	110	120	242	203	185	146	131	200
"ENSG00000117395.13"	152	117	157	107	182	112	62	104	109
"ENSG00000179178.11"	648	590	653	467	407	335	340	280	308
"ENSG00000253313.6"	915	939	825	742	722	686	504	536	416
"ENSG00000117400.18"	26	15	19	19	21	10	18	7	14
"ENSG00000234694.1"	8	16	9	6	5	8	3	3	1
"ENSG00000117399.14"	85	29	93	72	39	65	51	40	45
"ENSG00000066322.15"	1444	1114	1105	1364	1074	946	967	794	720
"ENSG00000159479.17"	244	285	301	170	351	246	120	203	171
"ENSG00000198198.17"	1737	1866	1791	1023	1525	1126	729	976	835
"ENSG00000229372.1"	16	15	18	19	24	19	8	11	8
"ENSG00000178922.16"	395	353	272	386	463	301	297	238	196
"ENSG00000142949.17"	13608	12403	12569	11949	9877	8615	6881	6627	7241
"ENSG00000066135.13"	537	490	668	262	520	437	189	340	238
"ENSG00000236200.6"	10	10	12	2	1	6	0	0	7
"ENSG00000126091.21"	43	36	66	5	13	10	12	11	20
"ENSG00000237950.3"	13	48	38	16	29	9	5	12	11
"ENSG00000288573.1"	5	20	8	4	0	5	1	4	4
"ENSG00000117408.11"	948	942	817	657	692	539	509	516	344
"ENSG00000132768.14"	388	261	239	252	195	201	155	131	125
"ENSG00000117410.14"	1169	1145	924	1169	1094	1070	876	787	623
"ENSG00000117411.16"	463	355	352	335	236	275	258	191	154
"ENSG00000159214.13"	215	197	183	248	206	165	149	156	113
"ENSG00000196517.13"	548	333	359	314	134	141	170	115	178
"ENSG00000178028.14"	574	582	568	271	380	303	215	302	219
"ENSG00000117419.16"	615	587	604	637	505	571	416	445	316
"ENSG00000233602.1"	22	25	50	4	14	16	7	19	12
"ENSG00000187147.18"	1250	1087	985	789	774	737	602	620	485
"ENSG00000126106.14"	72	51	59	91	48	63	61	24	32
"ENSG00000200169.1"	74	38	72	95	66	68	97	45	44
"ENSG00000142945.13"	57	31	88	30	44	95	38	33	71
"ENSG00000225721.5"	9	8	5	2	4	10	9	1	4
"ENSG00000142937.12"	6934	5523	6078	7159	6159	7553	5398	4942	4451
"ENSG00000200913.1"	40	37	48	46	43	36	33	26	19
"ENSG00000173846.13"	294	96	83	805	343	237	375	265	541
"ENSG00000188396.4"	22	6	12	5	8	1	14	11	10
"ENSG00000222009.8"	140	72	73	183	124	125	185	136	187
"ENSG00000117425.14"	22	21	17	3	7	7	14	3	8
"ENSG00000070785.17"	149	129	165	51	99	61	35	38	53
"ENSG00000126107.15"	1333	1371	1084	946	1123	872	761	871	578
"ENSG00000126088.14"	452	419	383	344	400	341	235	283	171
"ENSG00000162415.7"	76	42	62	46	43	57	33	51	16
"ENSG00000281912.1"	29	18	25	14	9	5	5	2	7
"ENSG00000186603.6"	448	296	385	138	175	97	54	59	91
"ENSG00000132781.19"	53	36	41	26	25	30	29	24	12
"ENSG00000132773.12"	471	450	376	310	419	332	287	324	205
"ENSG00000070759.17"	362	238	319	382	338	405	322	312	204
"ENSG00000280670.3"	38	41	41	29	31	32	25	15	15
"ENSG00000132763.15"	250	231	280	117	137	160	124	116	84
"ENSG00000117450.14"	2628	2438	2161	3048	2755	2731	2295	2124	1820
"ENSG00000117448.13"	760	727	708	656	612	598	539	508	415
"ENSG00000132780.17"	207	169	270	133	249	249	115	203	185
"ENSG00000159588.15"	102	125	103	23	41	59	24	46	12
"ENSG00000159592.11"	2412	2502	2774	2105	2459	2287	1368	1686	1742
"ENSG00000225447.1"	44	36	28	19	39	23	21	25	15
"ENSG00000234329.1"	46	50	46	46	62	54	19	53	26
"ENSG00000159596.7"	751	757	756	491	846	738	333	519	451
"ENSG00000197429.11"	192	182	228	161	196	155	81	95	130
"ENSG00000230896.1"	13	10	30	9	10	12	6	17	3
"ENSG00000086015.22"	5029	3845	3546	3594	3190	2706	2166	2514	2243
"ENSG00000117461.15"	106	118	191	38	50	58	21	65	35
"ENSG00000117472.10"	225	254	228	171	271	177	161	174	136
"ENSG00000085998.14"	640	497	568	347	366	296	277	264	193
"ENSG00000085999.13"	73	48	104	69	52	92	82	62	67
"ENSG00000132128.16"	2687	2434	2389	2852	3082	2508	2008	2281	1850
"ENSG00000173660.12"	518	502	492	523	488	560	394	406	377
"ENSG00000117481.10"	575	482	523	460	552	513	345	348	361
"ENSG00000225779.1"	24	18	17	14	12	17	5	5	11
"ENSG00000117480.16"	340	377	279	258	352	272	247	245	197
"ENSG00000079277.22"	582	654	648	462	640	493	367	481	358
"ENSG00000142961.14"	143	110	177	124	143	114	119	134	127
"ENSG00000123472.12"	718	691	850	548	671	629	387	404	416
"ENSG00000159658.13"	2338	2199	3105	1618	2185	1814	869	1383	1582
"ENSG00000142973.14"	7	12	6	13	3	4	4	3	3
"ENSG00000187048.13"	87	90	75	84	79	62	48	39	26
"ENSG00000225506.2"	20	13	21	4	2	7	6	6	10
"ENSG00000162365.12"	9	16	19	19	23	16	11	12	6
"ENSG00000224805.2"	9	19	9	14	9	14	3	3	6
"ENSG00000162366.8"	41	23	26	43	20	27	54	20	13
"ENSG00000162367.11"	109	60	100	112	83	150	109	64	78
"ENSG00000123473.16"	80	61	141	88	104	114	87	107	109
"ENSG00000162368.13"	1026	764	1019	952	894	946	572	583	736
"ENSG00000237424.1"	607	557	599	297	345	208	185	175	227
"ENSG00000186564.6"	441	324	423	241	196	158	140	172	125
"ENSG00000269113.4"	10	8	5	12	8	3	9	11	9
"ENSG00000117834.13"	5640	6017	5040	4925	6256	5005	4387	4500	3227
"ENSG00000132122.12"	28	25	23	33	29	15	17	18	22
"ENSG00000142700.12"	130	75	114	111	60	102	55	53	53
"ENSG00000185104.20"	508	449	529	408	528	484	206	345	319
"ENSG00000123080.12"	5	2	31	9	4	8	3	5	14
"ENSG00000123091.5"	1828	1645	1608	2512	2280	2367	1610	1752	1803
"ENSG00000085831.15"	1071	974	1022	799	877	739	565	589	538
"ENSG00000261664.5"	10	15	11	3	2	2	3	5	4
"ENSG00000085832.17"	757	503	613	558	697	619	325	367	511
"ENSG00000227070.1"	14	10	3	2	3	3	1	5	5
"ENSG00000117859.19"	429	253	384	376	568	427	233	254	320
"ENSG00000078618.22"	414	327	529	228	418	458	184	296	367
"ENSG00000266993.3"	8	4	8	5	7	4	7	4	2
"ENSG00000169213.7"	87	83	138	94	212	149	34	63	172
"ENSG00000117862.13"	68	57	69	48	62	38	33	32	32
"ENSG00000198841.4"	61	46	51	35	44	27	23	18	19
"ENSG00000134717.18"	936	729	991	541	654	626	445	479	471
"ENSG00000157077.14"	355	388	465	252	460	315	161	197	265
"ENSG00000224255.2"	11	5	9	0	8	4	1	3	5
"ENSG00000213735.2"	7	6	8	8	6	6	1	2	3
"ENSG00000154222.14"	730	727	647	472	680	414	306	446	357
"ENSG00000085840.13"	38	20	56	18	20	28	12	17	17
"ENSG00000134748.13"	340	309	314	349	488	402	262	359	409
"ENSG00000134744.14"	1020	676	939	639	887	838	386	510	586
"ENSG00000272371.1"	19	17	19	2	0	4	0	1	1
"ENSG00000116157.6"	90	76	89	72	69	75	67	45	53
"ENSG00000182183.15"	9	15	8	16	21	18	9	11	5
"ENSG00000162377.6"	201	188	195	87	133	153	70	120	84
"ENSG00000162378.13"	719	664	860	390	638	605	251	427	483
"ENSG00000228929.1"	20	14	19	21	13	26	11	24	13
"ENSG00000203995.10"	8	15	14	20	12	13	4	12	13
"ENSG00000121310.17"	62	91	72	36	89	58	37	55	50
"ENSG00000231866.2"	13	8	15	5	6	4	6	2	1
"ENSG00000116171.19"	1004	1009	1151	954	1273	1224	493	714	875
"ENSG00000162383.13"	13	10	1	6	12	1	9	3	6
"ENSG00000157184.7"	746	565	657	371	369	351	302	211	235
"ENSG00000236723.2"	23	13	18	3	5	12	2	4	4
"ENSG00000162384.14"	320	356	418	153	184	204	99	158	149
"ENSG00000259818.1"	6	18	13	3	10	8	7	6	5
"ENSG00000162385.11"	139	107	109	86	100	120	63	81	64
"ENSG00000226754.2"	4	5	21	8	1	2	3	3	2
"ENSG00000157193.18"	51	31	58	90	72	74	59	46	90
"ENSG00000058804.12"	269	209	365	213	235	274	138	158	200
"ENSG00000058799.15"	257	309	297	203	284	251	163	263	117
"ENSG00000211452.11"	40	33	55	46	43	92	73	63	53
"ENSG00000081870.11"	131	115	152	97	130	143	86	89	99
"ENSG00000116212.15"	442	321	452	571	451	437	422	315	358
"ENSG00000116209.12"	2497	2695	2762	2290	2734	2872	1619	1936	2005
"ENSG00000280378.1"	23	20	36	11	20	17	8	16	16
"ENSG00000116205.14"	95	118	139	33	87	66	27	42	42
"ENSG00000215883.10"	393	494	479	149	220	151	95	171	140
"ENSG00000116221.15"	1242	986	913	1237	1045	1124	856	837	647
"ENSG00000157216.15"	1224	1142	1372	949	967	1042	735	806	581
"ENSG00000198711.5"	8	7	5	4	13	18	7	11	7
"ENSG00000162390.17"	1190	1141	981	975	991	796	806	812	754
"ENSG00000162391.12"	778	618	817	622	687	731	623	549	455
"ENSG00000184313.20"	6	12	8	2	9	10	8	16	5
"ENSG00000243725.7"	21	20	17	14	4	6	7	4	6
"ENSG00000162396.6"	271	274	285	77	107	99	62	55	49
"ENSG00000006555.11"	1460	1874	1407	1010	1380	1246	989	1145	626
"ENSG00000162398.11"	24	16	18	4	10	6	11	4	2
"ENSG00000116133.13"	6359	5228	6052	4267	4011	4668	3719	3326	2510
"ENSG00000242396.1"	14	9	14	4	4	4	10	10	5
"ENSG00000162399.9"	12	12	20	15	19	24	18	19	13
"ENSG00000169174.11"	705	539	688	1662	940	1452	1611	1002	1399
"ENSG00000162402.14"	1111	594	769	641	1145	731	368	580	564
"ENSG00000260971.4"	7	9	11	8	12	19	4	7	4
"ENSG00000162407.9"	656	976	809	718	981	648	453	591	504
"ENSG00000162409.11"	116	40	51	67	70	45	29	55	40
"ENSG00000187889.13"	23	8	14	4	11	6	3	7	2
"ENSG00000173406.15"	62	55	55	70	71	86	41	42	46
"ENSG00000162600.12"	36	39	51	17	35	25	20	17	23
"ENSG00000162601.11"	544	274	362	350	514	427	244	345	261
"ENSG00000177606.7"	743	2057	780	5233	8046	3775	3479	2378	3354
"ENSG00000234807.7"	15	14	18	8	9	5	10	8	7
"ENSG00000232453.7"	11	9	6	21	8	16	17	12	10
"ENSG00000172456.18"	89	74	100	83	100	82	80	55	40
"ENSG00000134709.12"	627	337	423	353	499	369	200	233	278
"ENSG00000134716.11"	41	41	56	50	54	45	36	40	44
"ENSG00000226476.6"	211	106	146	99	148	115	50	91	69
"ENSG00000162599.17"	923	394	635	226	289	425	185	244	190
"ENSG00000162604.12"	842	695	751	649	746	708	494	533	574
"ENSG00000132849.21"	2191	1513	1940	1278	1960	1494	793	1254	1340
"ENSG00000200575.1"	13	9	21	19	9	14	7	10	14
"ENSG00000236646.1"	15	4	13	11	13	16	9	8	9
"ENSG00000132854.19"	73	74	106	72	68	64	54	81	40
"ENSG00000162607.13"	153	83	116	86	128	93	38	49	89
"ENSG00000116641.18"	577	377	475	290	473	322	178	223	192
"ENSG00000132855.5"	2	3	8	2	7	12	7	5	4
"ENSG00000235545.1"	72	80	93	23	40	35	20	40	21
"ENSG00000125703.15"	18	17	27	11	8	28	6	13	9
"ENSG00000088035.18"	152	147	204	106	152	143	69	86	128
"ENSG00000142856.17"	34	14	26	13	19	18	4	10	11
"ENSG00000203965.13"	18	20	30	6	12	8	7	9	2
"ENSG00000079739.17"	750	722	593	707	692	731	610	554	412
"ENSG00000185483.12"	14	26	31	7	21	14	8	16	15
"ENSG00000158966.16"	468	569	942	416	644	501	276	422	379
"ENSG00000162437.14"	273	235	430	240	341	315	151	203	213
"ENSG00000162434.13"	842	925	1119	788	1312	884	382	723	871
"ENSG00000162433.15"	1448	1702	2005	1410	1956	1796	837	1187	1138
"ENSG00000231622.1"	32	25	20	21	13	9	12	17	10
"ENSG00000116675.16"	9	12	7	13	8	14	11	12	10
"ENSG00000213625.9"	880	859	1001	650	811	876	493	550	587
"ENSG00000116678.20"	8	0	8	8	10	4	13	7	6
"ENSG00000152763.17"	30	24	30	8	9	17	6	11	5
"ENSG00000198160.14"	379	240	317	308	357	304	177	240	273
"ENSG00000116704.8"	1903	2497	2071	2134	2988	2284	1232	1942	1634
"ENSG00000142864.14"	1397	1060	1580	1204	1574	1640	728	900	1243
"ENSG00000116717.13"	329	328	201	1577	1042	866	915	634	1345
"ENSG00000172380.6"	1700	1655	1927	1544	1812	2046	801	1180	1534
"ENSG00000232284.7"	21	18	13	27	19	32	17	19	32
"ENSG00000116729.14"	1706	1413	1699	1606	1598	1650	1192	1366	1177
"ENSG00000234383.1"	19	8	7	7	21	6	4	9	8
"ENSG00000116745.7"	3	2	0	6	10	13	5	4	8
"ENSG00000024526.17"	15	3	19	5	5	8	7	6	9
"ENSG00000285407.1"	20	8	25	5	13	3	7	3	7
"ENSG00000066557.6"	127	87	92	85	118	102	34	65	70
"ENSG00000116754.13"	1318	834	1193	913	1364	1099	551	771	866
"ENSG00000118454.13"	516	358	429	363	475	483	322	336	346
"ENSG00000197568.14"	57	36	36	40	44	59	50	31	19
"ENSG00000116761.12"	105	64	85	152	141	130	124	116	116
"ENSG00000132485.14"	711	494	625	327	619	464	243	363	450
"ENSG00000207721.1"	20	14	15	10	17	17	11	10	7
"ENSG00000229956.11"	17	11	14	13	14	21	3	9	20
"ENSG00000254685.6"	72	73	78	16	73	47	15	33	25
"ENSG00000272864.1"	7	11	9	6	6	2	2	9	1
"ENSG00000116791.14"	610	473	576	335	584	571	219	323	396
"ENSG00000162623.16"	88	64	118	48	57	65	37	60	32
"ENSG00000137968.16"	663	253	457	269	484	471	173	290	308
"ENSG00000117054.14"	534	446	475	281	440	383	174	281	257
"ENSG00000137955.16"	510	310	388	474	455	452	345	312	451
"ENSG00000184005.11"	143	149	176	113	217	189	66	122	151
"ENSG00000117069.15"	23	10	13	1	0	4	4	3	4
"ENSG00000142892.15"	159	111	136	100	111	132	63	64	116
"ENSG00000226084.5"	10	2	8	3	3	10	2	9	4
"ENSG00000036549.13"	452	223	292	179	361	289	120	195	164
"ENSG00000077254.14"	594	485	568	322	577	611	309	389	386
"ENSG00000180488.15"	623	653	754	441	638	593	262	403	513
"ENSG00000235613.2"	6	9	12	2	8	2	3	9	4
"ENSG00000162614.19"	18	20	25	1	5	4	4	2	3
"ENSG00000162613.17"	1517	1174	1496	1547	2001	1758	937	1347	1245
"ENSG00000162616.9"	98	113	143	95	174	195	116	146	165
"ENSG00000137960.6"	780	754	718	614	998	788	391	557	621
"ENSG00000213561.4"	15	10	20	14	11	9	5	6	2
"ENSG00000213560.4"	36	18	17	17	29	19	11	20	13
"ENSG00000142875.19"	13	9	6	5	13	6	4	6	4
"ENSG00000117133.11"	125	100	110	76	161	98	53	87	108
"ENSG00000174021.11"	103	76	72	142	64	100	89	102	63
"ENSG00000285851.1"	14	11	18	1	3	1	1	2	3
"ENSG00000117151.13"	234	171	250	173	170	171	115	112	159
"ENSG00000117155.16"	66	44	44	43	64	51	17	23	34
"ENSG00000055732.13"	51	31	58	27	32	29	17	20	23
"ENSG00000280099.1"	28	22	55	24	19	20	17	17	23
"ENSG00000097096.9"	218	158	212	122	172	154	87	102	114
"ENSG00000162642.14"	243	221	292	146	282	219	142	179	203
"ENSG00000142867.14"	1068	788	914	1703	1393	1131	907	827	1271
"ENSG00000223653.6"	11	6	6	14	2	8	8	7	3
"ENSG00000153904.21"	4182	4087	4542	3325	3958	3980	1970	2649	2671
"ENSG00000142871.18"	309	256	205	990	567	701	793	617	422
"ENSG00000117174.11"	105	66	99	68	101	80	36	66	49
"ENSG00000122417.15"	116	61	63	41	66	53	31	56	41
"ENSG00000097033.14"	653	373	465	664	696	611	383	391	439
"ENSG00000183291.17"	789	813	1012	674	852	1020	379	575	823
"ENSG00000153936.17"	521	363	633	304	450	414	214	253	369
"ENSG00000143013.13"	1863	1188	1679	822	721	1158	703	824	565
"ENSG00000237505.8"	46	4	26	5	11	16	5	9	7
"ENSG00000279778.1"	9	12	16	5	5	1	6	7	0
"ENSG00000065243.20"	650	414	434	458	632	440	239	326	327
"ENSG00000207234.1"	12	6	10	7	8	5	1	6	8
"ENSG00000137947.12"	69	74	86	71	112	124	33	72	88
"ENSG00000137944.18"	177	132	162	122	143	123	78	94	88
"ENSG00000213516.10"	233	188	288	172	248	182	121	163	148
"ENSG00000117226.12"	119	69	59	83	91	30	32	38	53
"ENSG00000117228.10"	24	19	37	23	41	24	11	26	16
"ENSG00000162645.13"	264	285	277	208	525	349	139	247	219
"ENSG00000197147.14"	280	163	264	290	286	177	104	162	283
"ENSG00000272931.1"	11	14	11	3	7	4	5	1	2
"ENSG00000171492.14"	261	248	391	171	268	229	105	160	137
"ENSG00000228175.3"	30	29	36	32	33	14	15	15	22
"ENSG00000162664.17"	430	305	368	215	394	314	187	248	231
"ENSG00000287406.1"	54	47	61	33	59	54	33	43	34
"ENSG00000233593.10"	104	83	91	73	56	81	41	69	43
"ENSG00000122482.21"	380	193	270	151	292	250	119	141	127
"ENSG00000097046.13"	53	19	33	12	10	22	11	19	9
"ENSG00000069702.11"	1842	2115	2132	1450	2103	1743	846	1296	1493
"ENSG00000172031.7"	28	14	15	24	8	11	13	9	11
"ENSG00000189195.14"	30	25	38	9	23	27	10	10	13
"ENSG00000174842.17"	55	55	53	20	65	57	22	35	41
"ENSG00000122484.9"	284	240	252	157	245	223	116	172	107
"ENSG00000162676.12"	15	14	8	12	4	5	1	3	3
"ENSG00000067208.14"	912	468	661	584	673	635	373	425	405
"ENSG00000223787.2"	19	3	8	11	15	14	5	5	4
"ENSG00000229992.1"	18	9	17	9	22	9	13	4	8
"ENSG00000201317.1"	8	8	9	4	5	6	6	9	9
"ENSG00000122406.14"	5786	5742	6622	5308	7233	7531	3415	4990	5556
"ENSG00000154511.12"	26	22	62	28	11	32	17	24	21
"ENSG00000207523.1"	47	31	46	36	37	27	38	29	28
"ENSG00000143033.18"	256	159	216	180	228	240	121	152	198
"ENSG00000117500.13"	1265	853	1245	1048	1123	1124	709	759	1015
